,Date,Open,High,Low,Close,Adj Close,Volume
30,"Feb 23, 2022","3,033.01","3,035.26","2,893.02","2,896.54","2,896.54","3,212,200"
31,"Feb 22, 2022","3,009.57","3,059.65","2,969.71","3,003.95","3,003.95","3,306,400"
32,"Feb 18, 2022","3,109.99","3,109.99","3,017.86","3,052.03","3,052.03","3,180,200"
33,"Feb 17, 2022","3,162.92","3,206.98","3,090.00","3,093.05","3,093.05","3,201,600"
34,"Feb 16, 2022","3,115.81","3,176.68","3,094.69","3,162.01","3,162.01","2,635,200"
35,"Feb 15, 2022","3,152.11","3,160.14","3,092.75","3,130.21","3,130.21","2,822,000"
36,"Feb 14, 2022","3,035.02","3,168.97","3,033.00","3,103.34","3,103.34","4,161,500"
37,"Feb 11, 2022","3,162.69","3,180.00","3,054.68","3,065.87","3,065.87","3,855,000"
38,"Feb 10, 2022","3,167.00","3,214.33","3,155.00","3,180.07","3,180.07","3,413,400"
39,"Feb 09, 2022","3,257.47","3,276.69","3,205.00","3,223.79","3,223.79","3,439,300"
40,"Feb 08, 2022","3,135.01","3,235.85","3,111.01","3,228.27","3,228.27","3,802,000"
41,"Feb 07, 2022","3,170.40","3,253.82","3,145.00","3,158.71","3,158.71","5,131,200"
42,"Feb 04, 2022","3,112.13","3,224.00","3,012.16","3,152.79","3,152.79","12,672,800"
43,"Feb 03, 2022","2,834.75","2,884.95","2,766.66","2,776.91","2,776.91","11,276,600"
44,"Feb 02, 2022","3,101.01","3,101.50","2,977.27","3,012.25","3,012.25","4,366,500"
45,"Feb 01, 2022","3,000.00","3,034.16","2,952.55","3,023.87","3,023.87","2,961,000"
46,"Jan 31, 2022","2,895.00","3,007.21","2,886.01","2,991.47","2,991.47","3,915,400"
47,"Jan 28, 2022","2,817.21","2,879.96","2,758.59","2,879.56","2,879.56","3,719,600"
48,"Jan 27, 2022","2,816.00","2,884.87","2,787.00","2,792.75","2,792.75","3,875,800"
49,"Jan 26, 2022","2,895.00","2,903.70","2,746.37","2,777.45","2,777.45","4,780,100"
50,"Jan 25, 2022","2,844.85","2,872.00","2,762.90","2,799.72","2,799.72","4,541,200"
51,"Jan 24, 2022","2,780.00","2,898.90","2,707.04","2,890.88","2,890.88","7,781,200"
52,"Jan 21, 2022","2,999.00","3,018.00","2,841.41","2,852.86","2,852.86","8,198,600"
53,"Jan 20, 2022","3,135.32","3,160.00","3,027.02","3,033.35","3,033.35","3,598,700"
54,"Jan 19, 2022","3,175.24","3,185.00","3,125.00","3,125.98","3,125.98","2,662,100"
55,"Jan 18, 2022","3,182.10","3,194.69","3,153.29","3,178.35","3,178.35","3,364,600"
56,"Jan 14, 2022","3,203.00","3,245.00","3,196.01","3,242.76","3,242.76","2,298,700"
57,"Jan 13, 2022","3,305.01","3,324.43","3,221.82","3,224.28","3,224.28","2,609,400"
58,"Jan 12, 2022","3,331.50","3,337.56","3,288.34","3,304.14","3,304.14","2,501,500"
59,"Jan 11, 2022","3,230.00","3,327.00","3,214.03","3,307.24","3,307.24","3,140,300"
60,"Jan 10, 2022","3,211.71","3,233.23","3,126.09","3,229.72","3,229.72","4,389,900"
61,"Jan 07, 2022","3,276.78","3,304.87","3,240.62","3,251.08","3,251.08","2,330,300"
62,"Jan 06, 2022","3,269.01","3,296.00","3,238.74","3,265.08","3,265.08","2,597,900"
63,"Jan 05, 2022","3,337.66","3,342.53","3,287.14","3,287.14","3,287.14","3,215,100"
64,"Jan 04, 2022","3,408.76","3,428.00","3,326.99","3,350.44","3,350.44","3,536,300"
65,"Jan 03, 2022","3,351.00","3,414.07","3,323.21","3,408.09","3,408.09","3,176,000"
66,"Dec 31, 2021","3,379.12","3,387.00","3,331.17","3,334.34","3,334.34","2,391,500"
67,"Dec 30, 2021","3,394.00","3,417.76","3,370.48","3,372.89","3,372.89","1,879,200"
68,"Dec 29, 2021","3,416.80","3,424.24","3,372.01","3,384.02","3,384.02","1,787,700"
69,"Dec 28, 2021","3,403.65","3,443.52","3,382.71","3,413.22","3,413.22","2,731,900"
70,"Dec 27, 2021","3,420.74","3,458.86","3,384.31","3,393.39","3,393.39","2,934,400"
71,"Dec 23, 2021","3,408.56","3,439.50","3,403.00","3,421.37","3,421.37","1,839,400"
72,"Dec 22, 2021","3,385.40","3,441.00","3,370.01","3,420.74","3,420.74","2,751,800"
73,"Dec 21, 2021","3,357.01","3,414.33","3,312.95","3,408.34","3,408.34","2,797,800"
74,"Dec 20, 2021","3,337.00","3,357.49","3,312.00","3,341.58","3,341.58","2,868,600"
75,"Dec 17, 2021","3,354.21","3,417.97","3,312.27","3,400.35","3,400.35","4,277,100"
76,"Dec 16, 2021","3,467.37","3,483.32","3,363.21","3,377.42","3,377.42","3,043,800"
77,"Dec 15, 2021","3,371.96","3,472.00","3,303.90","3,466.30","3,466.30","3,789,700"
78,"Dec 14, 2021","3,351.00","3,389.98","3,328.80","3,381.83","3,381.83","2,798,800"
79,"Dec 13, 2021","3,440.00","3,442.00","3,382.60","3,391.35","3,391.35","3,108,500"
80,"Dec 10, 2021","3,508.34","3,518.54","3,410.00","3,444.24","3,444.24","3,034,500"
81,"Dec 09, 2021","3,515.00","3,539.39","3,482.79","3,483.42","3,483.42","2,303,100"
82,"Dec 08, 2021","3,523.01","3,543.60","3,495.01","3,523.16","3,523.16","2,262,700"
83,"Dec 07, 2021","3,492.00","3,549.99","3,466.69","3,523.29","3,523.29","3,320,500"
84,"Dec 06, 2021","3,393.00","3,473.91","3,338.69","3,427.37","3,427.37","3,443,000"
85,"Dec 03, 2021","3,455.00","3,469.87","3,338.60","3,389.79","3,389.79","4,035,600"
86,"Dec 02, 2021","3,460.00","3,492.70","3,423.75","3,437.36","3,437.36","3,236,300"
87,"Dec 01, 2021","3,545.00","3,559.88","3,441.60","3,443.72","3,443.72","3,745,800"
88,"Nov 30, 2021","3,563.50","3,585.77","3,492.01","3,507.07","3,507.07","4,001,100"
89,"Nov 29, 2021","3,547.64","3,596.00","3,531.50","3,561.57","3,561.57","3,265,600"
90,"Nov 26, 2021","3,602.10","3,633.50","3,504.15","3,504.56","3,504.56","2,991,300"
91,"Nov 24, 2021","3,562.67","3,613.64","3,536.85","3,580.41","3,580.41","2,328,000"
92,"Nov 23, 2021","3,585.04","3,621.05","3,527.71","3,580.04","3,580.04","3,690,200"
93,"Nov 22, 2021","3,676.38","3,713.46","3,567.50","3,572.57","3,572.57","4,842,200"
94,"Nov 19, 2021","3,712.69","3,762.15","3,675.72","3,676.57","3,676.57","4,936,700"
95,"Nov 18, 2021","3,566.35","3,704.20","3,561.00","3,696.06","3,696.06","5,703,500"
96,"Nov 17, 2021","3,564.72","3,587.25","3,545.35","3,549.00","3,549.00","2,560,300"
97,"Nov 16, 2021","3,539.00","3,576.50","3,525.15","3,540.70","3,540.70","2,217,100"
98,"Nov 15, 2021","3,537.00","3,593.88","3,525.81","3,545.68","3,545.68","2,929,700"
99,"Nov 12, 2021","3,485.00","3,540.73","3,447.05","3,525.15","3,525.15","2,689,400"
100,*Close price adjusted for splits.,<span>**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.</span>,**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,,,,
