,Date,Open,High,Low,Close,Adj Close,Volume
64,"Jan 05, 2022",219.65,221.50,218.65,220.55,215.57,"11,230,588"
65,"Jan 04, 2022",219.50,221.70,219.05,220.25,215.28,"9,050,253"
66,"Jan 03, 2022",218.05,219.85,217.05,219.10,214.15,"7,765,495"
67,"Dec 31, 2021",216.90,218.80,216.15,218.05,213.13,"7,583,815"
68,"Dec 30, 2021",216.60,217.90,215.50,216.00,211.12,"9,741,198"
69,"Dec 29, 2021",220.00,220.30,216.30,216.75,211.85,"11,480,954"
70,"Dec 28, 2021",218.00,220.60,218.00,220.05,215.08,"11,568,803"
71,"Dec 27, 2021",218.40,218.45,215.65,217.55,212.64,"8,153,106"
72,"Dec 24, 2021",218.00,220.45,216.45,218.00,213.08,"16,581,585"
73,"Dec 23, 2021",213.90,218.45,213.20,217.30,212.39,"22,209,720"
74,"Dec 22, 2021",214.00,214.20,211.10,212.00,207.21,"17,239,484"
75,"Dec 21, 2021",214.00,215.45,211.05,212.50,207.70,"19,395,604"
76,"Dec 20, 2021",216.25,216.25,209.80,212.40,207.60,"37,340,790"
77,"Dec 17, 2021",222.80,222.85,216.75,217.95,213.03,"29,683,982"
78,"Dec 16, 2021",226.00,226.15,220.80,222.90,217.87,"24,199,205"
79,"Dec 15, 2021",230.00,232.20,223.40,224.05,218.99,"34,653,042"
80,"Dec 14, 2021",235.00,237.10,227.55,228.60,223.44,"37,508,445"
81,"Dec 13, 2021",238.00,238.75,234.15,234.60,229.30,"22,054,342"
82,"Dec 10, 2021",236.20,238.95,233.75,236.10,230.77,"35,162,889"
83,"Dec 09, 2021",223.00,236.45,223.00,235.40,230.08,"38,241,864"
84,"Dec 08, 2021",221.00,225.65,221.00,224.95,219.87,"9,861,847"
85,"Dec 07, 2021",218.90,221.95,218.10,220.65,215.67,"8,903,842"
86,"Dec 06, 2021",221.65,222.20,217.50,217.90,212.98,"13,138,355"
87,"Dec 03, 2021",225.00,226.20,221.35,221.65,216.64,"13,794,647"
88,"Dec 02, 2021",221.90,226.15,221.30,225.45,220.36,"15,904,846"
89,"Dec 01, 2021",222.00,223.30,220.60,221.90,216.89,"12,995,800"
90,"Nov 30, 2021",222.00,225.20,220.00,221.15,216.16,"23,503,453"
91,"Nov 29, 2021",222.00,223.65,220.20,221.50,216.50,"22,132,952"
92,"Nov 26, 2021",228.90,230.05,223.10,224.00,218.94,"27,027,022"
93,"Nov 25, 2021",227.00,232.20,225.75,231.30,226.08,"23,904,846"
94,"Nov 24, 2021",232.45,232.70,226.95,227.70,222.56,"14,139,854"
95,"Nov 23, 2021",229.15,232.70,229.15,231.60,226.37,"13,433,385"
96,"Nov 22, 2021",237.90,240.75,229.55,230.90,225.68,"22,574,227"
97,"Nov 18, 2021",240.00,243.00,236.30,237.50,232.14,"20,226,071"
98,"Nov 17, 2021",236.00,245.25,235.65,239.50,234.09,"46,697,822"
99,"Nov 16, 2021",239.05,239.65,235.00,235.45,230.13,"14,675,969"
100,*Close price adjusted for splits.,<span>**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.</span>,**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,,,,
