,Date,Open,High,Low,Close,Adj Close,Volume
63,"Jan 05, 2022",481.90,495.00,479.15,492.40,492.40,"24,694,169"
64,"Jan 04, 2022",472.50,484.70,471.05,483.50,483.50,"23,296,671"
65,"Jan 03, 2022",462.00,472.00,460.10,470.80,470.80,"13,124,509"
66,"Dec 31, 2021",454.25,461.40,453.10,460.45,460.45,"10,005,842"
67,"Dec 30, 2021",452.75,454.90,448.50,451.70,451.70,"28,879,190"
68,"Dec 29, 2021",461.00,462.15,451.40,454.40,454.40,"11,757,303"
69,"Dec 28, 2021",461.20,462.90,459.05,461.20,461.20,"8,832,210"
70,"Dec 27, 2021",453.70,460.50,450.55,458.05,458.05,"8,856,482"
71,"Dec 24, 2021",462.60,463.60,452.20,456.95,456.95,"13,221,159"
72,"Dec 23, 2021",461.00,465.00,457.75,461.80,461.80,"14,471,377"
73,"Dec 22, 2021",450.00,457.30,449.00,455.85,455.85,"13,102,553"
74,"Dec 21, 2021",457.05,458.25,444.50,446.00,446.00,"16,617,447"
75,"Dec 20, 2021",459.00,464.00,443.00,449.20,449.20,"22,336,114"
76,"Dec 17, 2021",480.05,481.40,466.50,467.80,467.80,"12,648,603"
77,"Dec 16, 2021",488.35,490.55,478.25,481.15,481.15,"11,107,781"
78,"Dec 15, 2021",490.00,491.00,483.50,484.80,484.80,"8,639,835"
79,"Dec 14, 2021",486.00,490.35,481.80,488.55,488.55,"11,642,447"
80,"Dec 13, 2021",497.75,500.45,486.35,487.80,487.80,"14,047,645"
81,"Dec 10, 2021",488.50,495.95,484.40,494.70,494.70,"13,261,408"
82,"Dec 09, 2021",492.30,493.50,486.10,488.65,488.65,"12,560,970"
83,"Dec 08, 2021",480.90,492.40,480.25,491.55,491.55,"20,397,660"
84,"Dec 07, 2021",469.20,479.70,469.20,476.70,476.70,"13,644,942"
85,"Dec 06, 2021",473.15,477.00,463.80,465.30,465.30,"14,353,300"
86,"Dec 03, 2021",475.75,481.50,470.05,473.15,473.15,"16,653,993"
87,"Dec 02, 2021",474.50,478.15,470.95,477.00,477.00,"12,962,679"
88,"Dec 01, 2021",464.45,477.25,464.00,475.30,475.30,"17,156,956"
89,"Nov 30, 2021",468.00,477.25,458.00,460.55,460.55,"23,026,652"
90,"Nov 29, 2021",470.00,477.75,454.30,465.10,465.10,"22,407,465"
91,"Nov 26, 2021",486.25,487.90,467.10,470.50,470.50,"26,305,817"
92,"Nov 25, 2021",490.00,495.45,486.30,490.55,490.55,"12,894,211"
93,"Nov 24, 2021",495.80,500.00,489.05,493.15,493.15,"13,963,769"
94,"Nov 23, 2021",485.25,495.40,480.00,493.05,493.05,"20,000,371"
95,"Nov 22, 2021",506.00,506.00,477.50,486.40,486.40,"28,800,269"
96,"Nov 18, 2021",499.10,506.20,492.30,503.80,503.80,"22,471,070"
97,"Nov 17, 2021",493.85,505.40,491.00,498.15,498.15,"20,488,483"
98,"Nov 16, 2021",507.40,507.40,493.50,495.10,495.10,"19,553,216"
99,"Nov 15, 2021",512.40,515.90,505.50,506.55,506.55,"13,328,183"
100,*Close price adjusted for splits.,<span>**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.</span>,**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,,,,
